"Location","Year","Week","Num_Patients","Total_ILI","Total_tests","H1_pos","B_pos","H3_pos"
15,2014,41,NA,NA,NA,NA,NA,NA
15,2014,42,NA,NA,NA,NA,NA,NA
15,2014,43,NA,NA,NA,NA,NA,NA
15,2014,44,NA,NA,NA,NA,NA,NA
15,2014,45,NA,NA,NA,NA,NA,NA
15,2014,46,NA,NA,NA,NA,NA,NA
15,2014,47,NA,NA,NA,NA,NA,NA
15,2014,48,NA,NA,NA,NA,NA,NA
15,2014,49,NA,NA,NA,NA,NA,NA
15,2014,50,NA,NA,NA,NA,NA,NA
15,2014,51,NA,NA,NA,NA,NA,NA
15,2014,52,NA,NA,NA,NA,NA,NA
15,2015,1,NA,NA,NA,NA,NA,NA
15,2015,2,NA,NA,NA,NA,NA,NA
15,2015,3,NA,NA,NA,NA,NA,NA
15,2015,4,NA,NA,NA,NA,NA,NA
15,2015,5,NA,NA,NA,NA,NA,NA
15,2015,6,NA,NA,NA,NA,NA,NA
15,2015,7,NA,NA,NA,NA,NA,NA
15,2015,8,NA,NA,NA,NA,NA,NA
15,2015,9,NA,NA,NA,NA,NA,NA
15,2015,10,NA,NA,NA,NA,NA,NA
15,2015,11,NA,NA,NA,NA,NA,NA
15,2015,12,NA,NA,NA,NA,NA,NA
15,2015,13,NA,NA,NA,NA,NA,NA
15,2015,14,NA,NA,NA,NA,NA,NA
15,2015,15,NA,NA,NA,NA,NA,NA
15,2015,16,NA,NA,NA,NA,NA,NA
15,2015,17,NA,NA,NA,NA,NA,NA
15,2015,18,NA,NA,NA,NA,NA,NA
15,2015,19,NA,NA,NA,NA,NA,NA
15,2015,20,NA,NA,NA,NA,NA,NA
15,2015,21,NA,NA,NA,NA,NA,NA
15,2015,22,NA,NA,NA,NA,NA,NA
15,2015,23,NA,NA,NA,NA,NA,NA
15,2015,24,NA,NA,NA,NA,NA,NA
15,2015,25,NA,NA,NA,NA,NA,NA
15,2015,26,NA,NA,NA,NA,NA,NA
15,2015,27,NA,NA,NA,NA,NA,NA
15,2015,28,NA,NA,NA,NA,NA,NA
15,2015,29,NA,NA,NA,NA,NA,NA
15,2015,30,NA,NA,NA,NA,NA,NA
15,2015,31,NA,NA,NA,NA,NA,NA
15,2015,32,NA,NA,NA,NA,NA,NA
15,2015,33,NA,NA,NA,NA,NA,NA
15,2015,34,NA,NA,NA,NA,NA,NA
15,2015,35,NA,NA,NA,NA,NA,NA
15,2015,36,NA,NA,NA,NA,NA,NA
15,2015,37,NA,NA,NA,NA,NA,NA
15,2015,38,NA,NA,NA,NA,NA,NA
15,2015,39,NA,NA,NA,NA,NA,NA
15,2015,40,NA,NA,NA,NA,NA,NA
15,2015,41,NA,NA,NA,NA,NA,NA
15,2015,42,NA,NA,NA,NA,NA,NA
15,2015,43,NA,NA,NA,NA,NA,NA
15,2015,44,NA,NA,NA,NA,NA,NA
15,2015,45,NA,NA,NA,NA,NA,NA
15,2015,46,NA,NA,NA,NA,NA,NA
15,2015,47,NA,NA,NA,NA,NA,NA
15,2015,48,NA,NA,NA,NA,NA,NA
15,2015,49,NA,NA,NA,NA,NA,NA
15,2015,50,NA,NA,NA,NA,NA,NA
15,2015,51,NA,NA,NA,NA,NA,NA
15,2015,52,NA,NA,NA,NA,NA,NA
16,2006,1,NA,NA,NA,NA,NA,NA
16,2006,2,NA,NA,NA,NA,NA,NA
16,2006,3,NA,NA,NA,NA,NA,NA
16,2006,4,NA,NA,NA,NA,NA,NA
16,2006,5,NA,NA,NA,NA,NA,NA
16,2006,6,NA,NA,NA,NA,NA,NA
16,2006,7,NA,NA,NA,NA,NA,NA
16,2006,8,NA,NA,NA,NA,NA,NA
16,2006,9,NA,NA,NA,NA,NA,NA
16,2006,10,NA,NA,NA,NA,NA,NA
16,2006,11,NA,NA,NA,NA,NA,NA
16,2006,12,NA,NA,NA,NA,NA,NA
16,2006,13,NA,NA,NA,NA,NA,NA
16,2006,14,NA,NA,NA,NA,NA,NA
16,2006,15,NA,NA,NA,NA,NA,NA
16,2006,16,NA,NA,NA,NA,NA,NA
16,2006,17,NA,NA,NA,NA,NA,NA
16,2006,18,NA,NA,NA,NA,NA,NA
16,2006,19,NA,NA,NA,NA,NA,NA
16,2006,20,NA,NA,NA,NA,NA,NA
16,2006,21,NA,NA,NA,NA,NA,NA
16,2006,22,NA,NA,NA,NA,NA,NA
16,2006,23,NA,NA,NA,NA,NA,NA
16,2006,24,NA,NA,NA,NA,NA,NA
16,2006,25,NA,NA,NA,NA,NA,NA
16,2006,26,NA,NA,NA,NA,NA,NA
16,2006,27,NA,NA,NA,NA,NA,NA
16,2006,28,NA,NA,NA,NA,NA,NA
16,2006,29,NA,NA,NA,NA,NA,NA
16,2006,30,NA,NA,NA,NA,NA,NA
16,2006,31,NA,NA,NA,NA,NA,NA
16,2006,32,NA,NA,NA,NA,NA,NA
16,2006,33,NA,NA,NA,NA,NA,NA
16,2006,34,NA,NA,NA,NA,NA,NA
16,2006,35,NA,NA,NA,NA,NA,NA
16,2006,36,NA,NA,NA,NA,NA,NA
16,2006,37,NA,NA,NA,NA,NA,NA
16,2006,38,NA,NA,NA,NA,NA,NA
16,2006,39,NA,NA,NA,NA,NA,NA
16,2006,40,NA,NA,NA,NA,NA,NA
16,2006,41,NA,NA,NA,NA,NA,NA
16,2006,42,NA,NA,NA,NA,NA,NA
16,2006,43,NA,NA,NA,NA,NA,NA
16,2006,44,NA,NA,NA,NA,NA,NA
16,2006,45,NA,NA,NA,NA,NA,NA
16,2006,46,NA,NA,NA,NA,NA,NA
16,2006,47,NA,NA,NA,NA,NA,NA
16,2006,48,NA,NA,NA,NA,NA,NA
16,2006,49,NA,NA,NA,NA,NA,NA
16,2006,50,NA,NA,NA,NA,NA,NA
16,2006,51,NA,NA,NA,NA,NA,NA
16,2006,52,NA,NA,NA,NA,NA,NA
16,2007,1,NA,NA,NA,NA,NA,NA
16,2007,2,NA,NA,NA,NA,NA,NA
16,2007,3,NA,NA,NA,NA,NA,NA
16,2007,4,NA,NA,NA,NA,NA,NA
16,2007,5,NA,NA,NA,NA,NA,NA
16,2007,6,NA,NA,NA,NA,NA,NA
16,2007,7,NA,NA,NA,NA,NA,NA
16,2007,8,NA,NA,NA,NA,NA,NA
16,2007,9,NA,NA,NA,NA,NA,NA
16,2007,10,NA,NA,NA,NA,NA,NA
16,2007,11,NA,NA,NA,NA,NA,NA
16,2007,12,NA,NA,NA,NA,NA,NA
16,2007,13,NA,NA,NA,NA,NA,NA
16,2007,14,NA,NA,NA,NA,NA,NA
16,2007,15,NA,NA,NA,NA,NA,NA
16,2007,16,NA,NA,NA,NA,NA,NA
16,2007,17,NA,NA,NA,NA,NA,NA
16,2007,18,NA,NA,NA,NA,NA,NA
16,2007,19,NA,NA,NA,NA,NA,NA
16,2007,20,NA,NA,NA,NA,NA,NA
16,2007,21,NA,NA,NA,NA,NA,NA
16,2007,22,NA,NA,NA,NA,NA,NA
16,2007,23,NA,NA,NA,NA,NA,NA
16,2007,24,NA,NA,NA,NA,NA,NA
16,2007,25,NA,NA,NA,NA,NA,NA
16,2007,26,2262,32,12,0,0,7
16,2007,27,2262,49,8,0,0,3
16,2007,28,1993,95,10,0,0,5
16,2007,29,2161,164,11,0,0,0
16,2007,30,2159,218,11,0,0,2
16,2007,31,1818,117,10,0,0,1
16,2007,32,1990,232,8,0,0,0
16,2007,33,2098,246,11,0,0,0
16,2007,34,2037,213,11,0,0,0
16,2007,35,2042,216,11,0,0,0
16,2007,36,1765,198,9,0,0,0
16,2007,37,2135,191,9,0,0,0
16,2007,38,2233,224,10,0,0,0
16,2007,39,2306,171,11,0,0,0
16,2007,40,1987,212,10,0,0,0
16,2007,41,2006,343,8,0,0,0
16,2007,42,1795,382,16,0,0,0
16,2007,43,1907,360,13,0,0,0
16,2007,44,1699,310,14,0,1,1
16,2007,45,1741,360,13,0,4,0
16,2007,46,1760,331,12,0,2,0
16,2007,47,1817,342,8,0,1,0
16,2007,48,1656,285,6,0,1,0
16,2007,49,1488,295,10,0,1,0
16,2007,50,1515,273,11,0,1,0
16,2007,51,1567,274,10,0,3,0
16,2007,52,1436,264,7,0,0,0
16,2008,1,NA,NA,NA,NA,NA,NA
16,2008,2,1436,307,11,0,2,0
16,2008,3,1263,274,7,0,3,0
16,2008,4,1590,162,10,0,2,0
16,2008,5,1176,212,10,0,1,0
16,2008,6,1358,151,0,0,0,0
16,2008,7,1112,83,3,0,2,0
16,2008,8,1436,150,10,0,1,0
16,2008,9,1477,185,6,0,1,0
16,2008,10,1267,141,13,0,0,0
16,2008,11,1629,180,12,0,1,0
16,2008,12,1569,198,7,0,0,0
16,2008,13,1575,122,11,0,0,0
16,2008,14,1493,161,10,0,2,0
16,2008,15,1525,135,10,0,0,0
16,2008,16,1497,163,12,0,3,0
16,2008,17,1566,144,8,0,1,0
16,2008,18,1993,186,11,0,0,0
16,2008,19,1815,183,10,0,0,0
16,2008,20,2047,169,13,0,0,0
16,2008,21,2014,124,6,0,0,0
16,2008,22,2325,135,13,1,1,0
16,2008,23,2291,135,5,2,0,0
16,2008,24,2339,208,16,0,0,0
16,2008,25,2433,214,8,1,0,0
16,2008,26,2666,188,5,2,0,0
16,2008,27,2410,145,18,2,2,2
16,2008,28,2377,205,7,2,1,0
16,2008,29,2471,212,9,3,2,0
16,2008,30,2470,214,9,2,2,0
16,2008,31,2658,235,8,1,1,0
16,2008,32,2434,279,11,0,5,1
16,2008,33,2474,203,13,1,0,0
16,2008,34,2378,224,11,2,1,1
16,2008,35,2351,156,6,0,1,1
16,2008,36,2378,183,12,0,2,1
16,2008,37,2489,231,9,0,0,0
16,2008,38,2339,196,11,0,0,0
16,2008,39,3291,204,9,0,1,0
16,2008,40,2311,187,12,0,1,2
16,2008,41,2412,205,7,0,1,2
16,2008,42,2478,214,12,0,1,2
16,2008,43,2376,167,12,1,4,3
16,2008,44,2230,200,6,0,1,1
16,2008,45,2612,265,12,1,2,1
16,2008,46,2510,197,7,0,0,1
16,2008,47,2618,216,12,0,0,6
16,2008,48,2664,145,9,0,1,1
16,2008,49,2408,188,13,0,0,4
16,2008,50,2566,180,9,0,1,0
16,2008,51,2431,229,9,0,1,1
16,2008,52,4756,368,18,0,0,3
16,2009,1,2216,206,10,0,0,1
16,2009,2,2289,188,12,0,0,0
16,2009,3,2556,164,0,0,0,0
16,2009,4,NA,NA,NA,NA,NA,NA
16,2009,5,NA,NA,NA,NA,NA,NA
16,2009,6,3036,215,12,0,0,0
16,2009,7,2944,143,8,0,0,0
16,2009,8,2738,232,10,0,0,0
16,2009,9,2353,151,13,0,1,0
16,2009,10,2281,130,13,0,0,0
16,2009,11,2399,192,10,0,5,0
16,2009,12,2504,163,10,0,6,0
16,2009,13,NA,NA,NA,NA,NA,NA
16,2009,14,2176,145,9,0,0,0
16,2009,15,2056,129,5,0,0,1
16,2009,16,2224,153,14,0,5,0
16,2009,17,2080,113,12,0,3,4
16,2009,18,1879,121,9,0,1,2
16,2009,19,2705,153,14,0,1,10
16,2009,20,2493,138,5,0,0,4
16,2009,21,2517,139,13,0,2,9
16,2009,22,2370,158,2,0,0,1
16,2009,23,2548,156,10,0,0,5
16,2009,24,2434,180,9,0,0,0
16,2009,25,2581,172,12,0,0,0
16,2009,26,2554,239,10,0,1,2
16,2009,27,2489,220,7,0,0,0
16,2009,28,2548,181,12,0,0,0
16,2009,29,2580,187,6,0,0,0
16,2009,30,2401,188,12,0,0,0
16,2009,31,2618,188,12,0,0,0
16,2009,32,3037,251,8,0,0,1
16,2009,33,2930,220,10,2,0,0
16,2009,34,2795,206,0,0,0,0
16,2009,35,2811,218,13,2,1,0
16,2009,36,2649,184,11,0,0,0
16,2009,37,2835,208,18,7,1,0
16,2009,38,2818,185,9,7,1,0
16,2009,39,3027,327,8,3,0,0
16,2009,40,3153,308,8,6,0,0
16,2009,41,3110,317,10,4,1,0
16,2009,42,2981,270,8,5,2,0
16,2009,43,3007,284,11,4,0,1
16,2009,44,3786,287,13,1,1,0
16,2009,45,3414,306,6,0,0,0
16,2009,46,3263,395,14,6,1,0
16,2009,47,3231,268,8,2,1,0
16,2009,48,2722,196,10,1,1,0
16,2009,49,2914,216,10,1,0,0
16,2009,50,3089,169,6,0,2,0
16,2009,51,2996,227,10,0,2,0
16,2009,52,2994,206,10,0,1,0
16,2010,1,2941,191,7,0,3,0
16,2010,2,2910,185,6,0,1,0
16,2010,3,2601,173,12,0,0,0
16,2010,4,2810,140,8,0,1,0
16,2010,5,2995,133,5,2,0,0
16,2010,6,NA,NA,NA,NA,NA,NA
16,2010,7,NA,NA,NA,NA,NA,NA
16,2010,8,2646,202,11,0,0,0
16,2010,9,2628,162,8,0,0,0
16,2010,10,2991,153,5,0,0,0
16,2010,11,2692,132,7,0,0,0
16,2010,12,2515,132,11,0,0,0
16,2010,13,2727,141,11,0,1,0
16,2010,14,NA,NA,NA,NA,NA,NA
16,2010,15,2613,128,12,0,0,0
16,2010,16,2468,136,9,0,0,0
16,2010,17,2523,121,10,0,0,0
16,2010,18,3061,133,13,0,0,0
16,2010,19,3010,146,7,0,0,0
16,2010,20,3010,133,9,0,0,0
16,2010,21,2652,126,8,0,0,0
16,2010,22,2575,96,9,0,0,0
16,2010,23,2686,95,17,0,0,3
16,2010,24,2355,125,12,0,1,2
16,2010,25,2804,129,13,0,1,3
16,2010,26,2747,90,11,0,0,1
16,2010,27,2836,110,8,0,0,1
16,2010,28,2988,127,10,0,2,2
16,2010,29,3506,151,15,1,2,2
16,2010,30,3251,146,10,0,2,5
16,2010,31,3661,155,6,0,0,4
16,2010,32,3410,135,13,0,0,9
16,2010,33,3198,130,9,0,0,3
16,2010,34,3195,159,10,0,2,0
16,2010,35,2817,141,10,0,1,4
16,2010,36,3604,138,10,0,2,1
16,2010,37,3380,146,9,0,3,0
16,2010,38,3654,179,11,0,1,0
16,2010,39,3698,157,10,0,5,0
16,2010,40,3672,158,10,0,4,0
16,2010,41,3539,152,12,0,4,0
16,2010,42,NA,NA,NA,NA,NA,NA
16,2010,43,3784,165,13,0,2,0
16,2010,44,384,145,11,0,5,0
16,2010,45,3638,139,9,0,3,1
16,2010,46,3224,114,11,0,4,0
16,2010,47,3338,139,14,0,6,0
16,2010,48,3526,157,12,1,2,0
16,2010,49,3747,140,6,1,2,0
16,2010,50,NA,NA,NA,NA,NA,NA
16,2010,51,NA,NA,NA,NA,NA,NA
16,2010,52,NA,NA,NA,NA,NA,NA
16,2011,1,NA,NA,NA,NA,NA,NA
16,2011,2,NA,NA,NA,NA,NA,NA
16,2011,3,NA,NA,NA,NA,NA,NA
16,2011,4,NA,NA,NA,NA,NA,NA
16,2011,5,NA,NA,NA,NA,NA,NA
16,2011,6,NA,NA,NA,NA,NA,NA
16,2011,7,NA,NA,NA,NA,NA,NA
16,2011,8,NA,NA,NA,NA,NA,NA
16,2011,9,NA,NA,NA,NA,NA,NA
16,2011,10,NA,NA,NA,NA,NA,NA
16,2011,11,NA,NA,NA,NA,NA,NA
16,2011,12,NA,NA,NA,NA,NA,NA
16,2011,13,NA,NA,NA,NA,NA,NA
16,2011,14,NA,NA,NA,NA,NA,NA
16,2011,15,NA,NA,NA,NA,NA,NA
16,2011,16,NA,NA,NA,NA,NA,NA
16,2011,17,NA,NA,NA,NA,NA,NA
16,2011,18,3175,64,8,2,0,0
16,2011,19,3546,74,12,2,0,0
16,2011,20,3512,77,12,3,0,0
16,2011,21,3313,63,11,3,0,0
16,2011,22,3288,74,12,5,0,0
16,2011,23,3564,61,9,3,0,0
16,2011,24,3870,82,10,1,0,0
16,2011,25,3473,72,10,0,0,0
16,2011,26,3511,82,8,0,0,0
16,2011,27,98,98,25,4,0,0
16,2011,28,3631,98,18,1,0,0
16,2011,29,3660,79,29,0,0,0
16,2011,30,3471,98,25,2,0,0
16,2011,31,4038,103,23,4,0,0
16,2011,32,3405,97,24,4,0,0
16,2011,33,3411,86,25,2,0,0
16,2011,34,3695,91,20,1,0,0
16,2011,35,3220,99,26,7,0,0
16,2011,36,3705,118,18,2,0,0
16,2011,37,3407,107,22,2,0,0
16,2011,38,3684,89,22,4,0,0
16,2011,39,3576,122,19,5,0,0
16,2011,40,NA,NA,NA,NA,NA,NA
16,2011,41,NA,NA,NA,NA,NA,NA
16,2011,42,NA,NA,NA,NA,NA,NA
16,2011,43,NA,NA,NA,NA,NA,NA
16,2011,44,NA,NA,NA,NA,NA,NA
16,2011,45,NA,NA,NA,NA,NA,NA
16,2011,46,NA,NA,NA,NA,NA,NA
16,2011,47,NA,NA,NA,NA,NA,NA
16,2011,48,NA,NA,NA,NA,NA,NA
16,2011,49,NA,NA,NA,NA,NA,NA
16,2011,50,NA,NA,NA,NA,NA,NA
16,2011,51,NA,NA,NA,NA,NA,NA
16,2011,52,NA,NA,NA,NA,NA,NA
16,2012,1,NA,NA,NA,NA,NA,NA
16,2012,2,NA,NA,NA,NA,NA,NA
16,2012,3,NA,NA,NA,NA,NA,NA
16,2012,4,NA,NA,NA,NA,NA,NA
16,2012,5,NA,NA,NA,NA,NA,NA
16,2012,6,NA,NA,NA,NA,NA,NA
16,2012,7,NA,NA,NA,NA,NA,NA
16,2012,8,NA,NA,NA,NA,NA,NA
16,2012,9,NA,NA,NA,NA,NA,NA
16,2012,10,NA,NA,NA,NA,NA,NA
16,2012,11,NA,NA,NA,NA,NA,NA
16,2012,12,NA,NA,NA,NA,NA,NA
16,2012,13,NA,NA,NA,NA,NA,NA
16,2012,14,NA,NA,NA,NA,NA,NA
16,2012,15,NA,NA,NA,NA,NA,NA
16,2012,16,NA,NA,NA,NA,NA,NA
16,2012,17,NA,NA,NA,NA,NA,NA
16,2012,18,NA,NA,NA,NA,NA,NA
16,2012,19,NA,NA,NA,NA,NA,NA
16,2012,20,NA,NA,NA,NA,NA,NA
16,2012,21,4457,40,0,0,0,0
16,2012,22,NA,NA,NA,NA,NA,NA
16,2012,23,NA,NA,NA,NA,NA,NA
16,2012,24,NA,NA,NA,NA,NA,NA
16,2012,25,NA,NA,NA,NA,NA,NA
16,2012,26,NA,NA,NA,NA,NA,NA
16,2012,27,NA,NA,NA,NA,NA,NA
16,2012,28,NA,NA,NA,NA,NA,NA
16,2012,29,NA,NA,NA,NA,NA,NA
16,2012,30,NA,NA,NA,NA,NA,NA
16,2012,31,NA,NA,NA,NA,NA,NA
16,2012,32,NA,NA,NA,NA,NA,NA
16,2012,33,NA,NA,NA,NA,NA,NA
16,2012,34,NA,NA,NA,NA,NA,NA
16,2012,35,NA,NA,NA,NA,NA,NA
16,2012,36,NA,NA,NA,NA,NA,NA
16,2012,37,NA,NA,NA,NA,NA,NA
16,2012,38,4473,79,11,0,1,1
16,2012,39,4240,120,9,0,2,0
16,2012,40,4681,72,8,0,2,0
16,2012,41,5011,45,10,0,3,0
16,2012,42,4653,62,8,0,1,0
16,2012,43,4782,67,6,0,1,0
16,2012,44,5374,59,10,0,3,0
16,2012,45,5247,61,11,0,1,0
16,2012,46,4697,74,8,0,0,2
16,2012,47,4288,100,12,0,3,1
16,2012,48,4629,119,10,0,4,0
16,2012,49,4514,70,9,0,2,0
16,2012,50,4422,81,7,0,1,0
16,2012,51,4060,46,7,0,1,0
16,2012,52,4155,70,10,0,0,0
16,2013,1,3325,62,7,0,0,0
16,2013,2,4516,77,9,1,1,0
16,2013,3,4359,57,10,0,0,0
16,2013,4,4074,41,10,0,0,0
16,2013,5,4488,42,8,0,0,0
16,2013,6,3897,30,8,0,0,0
16,2013,7,NA,NA,NA,NA,NA,NA
16,2013,8,4679,57,7,0,0,0
16,2013,9,4397,62,11,0,0,0
16,2013,10,4971,37,9,0,0,1
16,2013,11,3973,72,8,0,1,0
16,2013,12,3693,64,9,0,0,0
16,2013,13,3903,44,6,0,0,0
16,2013,14,3601,67,8,1,0,0
16,2013,15,4294,68,7,1,0,0
16,2013,16,3657,50,7,1,0,0
16,2013,17,2977,49,7,1,0,0
16,2013,18,2267,22,8,1,0,1
16,2013,19,4557,35,10,1,0,0
16,2013,20,4192,41,7,2,0,0
16,2013,21,4457,40,8,2,0,1
16,2013,22,4290,57,9,0,0,0
16,2013,23,4840,48,8,2,0,5
16,2013,24,4125,43,8,2,0,1
16,2013,25,4106,50,9,4,0,4
16,2013,26,4182,54,7,3,0,2
16,2013,27,4495,79,0,0,0,0
16,2013,28,4426,102,0,0,0,0
16,2013,29,3956,56,0,0,0,0
16,2013,30,4315,85,0,0,0,0
16,2013,31,4429,74,0,0,0,0
16,2013,32,4645,51,0,0,0,0
16,2013,33,3918,61,0,0,0,0
16,2013,34,4103,67,2,0,0,0
16,2013,35,4274,59,3,0,0,1
16,2013,36,4186,25,8,0,0,0
16,2013,37,4298,58,3,0,0,0
16,2013,38,4373,40,4,0,0,0
16,2013,39,4434,36,7,1,0,1
16,2013,40,4844,45,5,0,1,0
16,2013,41,4011,67,4,0,0,1
16,2013,42,4340,48,7,0,0,1
16,2013,43,4009,42,9,0,0,0
16,2013,44,4187,53,11,0,0,0
16,2013,45,4664,61,5,0,0,1
16,2013,46,4302,65,7,0,0,2
16,2013,47,4383,53,10,0,2,1
16,2013,48,4126,44,5,0,0,0
16,2013,49,4438,69,9,0,0,0
16,2013,50,4172,52,9,0,1,0
16,2013,51,3818,51,5,0,2,0
16,2013,52,4093,40,4,0,0,0
16,2014,1,NA,NA,NA,NA,NA,NA
16,2014,2,NA,NA,NA,NA,NA,NA
16,2014,3,NA,NA,NA,NA,NA,NA
16,2014,4,NA,NA,NA,NA,NA,NA
16,2014,5,NA,NA,NA,NA,NA,NA
16,2014,6,NA,NA,NA,NA,NA,NA
16,2014,7,NA,NA,NA,NA,NA,NA
16,2014,8,NA,NA,NA,NA,NA,NA
16,2014,9,NA,NA,NA,NA,NA,NA
16,2014,10,NA,NA,NA,NA,NA,NA
16,2014,11,NA,NA,NA,NA,NA,NA
16,2014,12,NA,NA,NA,NA,NA,NA
16,2014,13,NA,NA,NA,NA,NA,NA
16,2014,14,NA,NA,NA,NA,NA,NA
16,2014,15,NA,NA,NA,NA,NA,NA
16,2014,16,NA,NA,NA,NA,NA,NA
16,2014,17,NA,NA,NA,NA,NA,NA
16,2014,18,NA,NA,NA,NA,NA,NA
16,2014,19,NA,NA,NA,NA,NA,NA
16,2014,20,NA,NA,NA,NA,NA,NA
16,2014,21,NA,NA,NA,NA,NA,NA
16,2014,22,NA,NA,NA,NA,NA,NA
16,2014,23,NA,NA,NA,NA,NA,NA
16,2014,24,NA,NA,NA,NA,NA,NA
16,2014,25,NA,NA,NA,NA,NA,NA
16,2014,26,NA,NA,NA,NA,NA,NA
16,2014,27,NA,NA,NA,NA,NA,NA
16,2014,28,NA,NA,NA,NA,NA,NA
16,2014,29,NA,NA,NA,NA,NA,NA
16,2014,30,NA,NA,NA,NA,NA,NA
16,2014,31,NA,NA,NA,NA,NA,NA
16,2014,32,NA,NA,NA,NA,NA,NA
16,2014,33,NA,NA,NA,NA,NA,NA
16,2014,34,NA,NA,NA,NA,NA,NA
16,2014,35,NA,NA,NA,NA,NA,NA
16,2014,36,NA,NA,NA,NA,NA,NA
16,2014,37,3214,110,10,0,4,0
16,2014,38,3539,107,11,0,4,0
16,2014,39,4536,115,11,0,6,0
16,2014,40,4264,95,10,0,5,0
16,2014,41,4530,120,9,0,2,0
16,2014,42,4276,124,10,0,4,0
16,2014,43,2390,109,9,0,4,0
16,2014,44,2284,98,9,0,5,0
16,2014,45,4657,111,5,0,1,0
16,2014,46,4290,140,10,0,4,0
16,2014,47,4153,128,10,0,4,0
16,2014,48,2185,143,7,0,1,0
16,2014,49,4366,128,7,0,4,0
16,2014,50,4121,97,6,0,1,0
16,2014,51,4044,113,7,0,1,0
16,2014,52,3392,83,3,0,0,0
16,2015,1,NA,NA,NA,NA,NA,NA
16,2015,2,NA,NA,NA,NA,NA,NA
16,2015,3,NA,NA,NA,NA,NA,NA
16,2015,4,NA,NA,NA,NA,NA,NA
16,2015,5,NA,NA,NA,NA,NA,NA
16,2015,6,NA,NA,NA,NA,NA,NA
16,2015,7,NA,NA,NA,NA,NA,NA
16,2015,8,NA,NA,NA,NA,NA,NA
16,2015,9,NA,NA,NA,NA,NA,NA
16,2015,10,NA,NA,NA,NA,NA,NA
16,2015,11,NA,NA,NA,NA,NA,NA
16,2015,12,NA,NA,NA,NA,NA,NA
16,2015,13,NA,NA,NA,NA,NA,NA
16,2015,14,NA,NA,NA,NA,NA,NA
16,2015,15,NA,NA,NA,NA,NA,NA
16,2015,16,NA,NA,NA,NA,NA,NA
16,2015,17,NA,NA,NA,NA,NA,NA
16,2015,18,NA,NA,NA,NA,NA,NA
16,2015,19,NA,NA,NA,NA,NA,NA
16,2015,20,NA,NA,NA,NA,NA,NA
16,2015,21,NA,NA,NA,NA,NA,NA
16,2015,22,NA,NA,NA,NA,NA,NA
16,2015,23,3018,57,1,0,0,0
16,2015,24,2913,44,7,0,0,1
16,2015,25,NA,NA,NA,NA,NA,NA
16,2015,26,NA,NA,NA,NA,NA,NA
16,2015,27,3976,37,8,0,0,4
16,2015,28,3863,37,9,0,0,4
16,2015,29,3936,25,5,0,0,3
16,2015,30,4352,35,12,0,0,5
16,2015,31,4181,31,7,0,0,0
16,2015,32,4795,37,10,1,0,5
16,2015,33,1817,134,8,0,0,1
16,2015,34,1865,105,11,0,0,5
16,2015,35,1564,112,10,0,0,0
16,2015,36,1700,100,9,0,0,3
16,2015,37,1943,122,8,0,0,0
16,2015,38,1926,89,11,0,0,2
16,2015,39,3739,29,11,2,0,1
16,2015,40,1884,90,8,1,0,2
16,2015,41,2108,119,8,0,0,1
16,2015,42,3925,34,0,0,0,0
16,2015,43,4547,51,0,0,0,0
16,2015,44,4210,39,0,0,0,0
16,2015,45,NA,NA,NA,NA,NA,NA
16,2015,46,NA,NA,NA,NA,NA,NA
16,2015,47,NA,NA,NA,NA,NA,NA
16,2015,48,NA,NA,NA,NA,NA,NA
16,2015,49,NA,NA,NA,NA,NA,NA
16,2015,50,NA,NA,NA,NA,NA,NA
16,2015,51,NA,NA,NA,NA,NA,NA
16,2015,52,NA,NA,NA,NA,NA,NA
