"date","ILIper100k"
2019-06-24,14.7314968067314
2019-07-01,7.74701352628562
2019-07-08,19.367533815714
2019-07-15,12.8698058268046
2019-07-22,12.9607128392062
2019-07-29,15.2040381925439
2019-08-05,11.0400517305281
2019-08-12,9.88166703722918
2019-08-19,8.84742218290035
2019-08-26,10.0586756077117
2019-09-02,10.3518844411177
2019-09-09,15.7178569824709
2019-09-16,20.8870013228434
2019-09-23,19.4837583390486
2019-09-30,38.1173098327412
2019-10-07,43.346666869458
2019-10-14,35.17806086553
2019-10-21,40.290701210241
2019-10-28,29.081558465412
2019-11-04,36.674999625765
2019-11-11,32.09371364384
2019-11-18,40.490243408656
2019-11-25,34.038076229819
2019-12-02,40.309195238773
2019-12-09,45.751235283353
2019-12-16,58.380611649177
2019-12-23,51.764168538043
2019-12-30,23.842997969234
